"","Report.Date.x","MacroPlot.Name","Sample.Event.Date","Subplot.Frac.","Quarter","Tag.Num.","UV1","Species","Status","Crown.Class","DBH","Height","UV2","Live.Crown.Base.Ht.","UV3","Comment.x","Is.Verified","Damage.1","Damage.2","Damage.3","Damage.4","Damage.5","Char.Ht.","Scorch.Ht.","Crown.Scorch..","Report.Date.y","Visited","Plot.Area","Snag.Plot.Area","Break.Pnt..Dia.","Collected.By","Entered.Verif..By","UV1.Description","UV2.Description","UV3.Description","Comment.y","SampleData_CreatedBy","SampleData_CreatedDate","SampleData_ModifiedBy","SampleData_ModifiedDate"
"222","2025/10/21","FPICO1T08:08","1998/07/28",1,2,18,NA,"PICO","L","C",29.1,NA,NA,NA," overq2_all","","Yes","","","",NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2025/10/21","FPICO1T08:08","1998/07/28",1,2,19,NA,"PICO","L","C",27.7,NA,NA,NA," overq2_all","","Yes","","","",NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2025/10/21","FPICO1T08:08","1998/07/28",1,2,20,NA,"PICO","L","C",23.5,NA,NA,NA," overq2_all","","Yes","","","",NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2025/10/21","FPICO1T08:08","1998/07/28",1,2,21,NA,"PICO","D","RS",32,NA,NA,NA," overq2_all","","Yes","","","",NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2025/10/21","FPICO1T08:08","1998/07/28",1,2,22,NA,"PICO","L","C",23.7,NA,NA,NA," overq2_all","","Yes","SPAR","","",NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2025/10/21","FPICO1T08:08","1998/07/28",1,2,23,NA,"PICO","L","D",39.3,NA,NA,NA," overq2_all","","Yes","LEAN","LIGT","FIRE",NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2025/10/21","FPICO1T08:08","1998/07/28",1,2,24,NA,"PICO","L","C",19.7,NA,NA,NA," overq2_all","","Yes","","","",NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2025/10/21","FPICO1T08:08","1998/07/28",1,2,25,NA,"PICO","L","I",31.8,NA,NA,NA," overq2_all","","Yes","FORK","","",NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2025/10/21","FPICO1T08:08","1998/07/28",1,2,26,NA,"PICO","L","D",41.7,NA,NA,NA," overq2_all","","Yes","","","",NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2025/10/21","FPICO1T08:08","1998/07/28",1,2,27,NA,"ABLA","L","I",21.2,NA,NA,NA," overq2_all","","Yes","","","",NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2025/10/21","FPICO1T08:08","1998/07/28",1,2,60,NA,"PICO","L","SC",15.7,NA,NA,NA," overq2_all","","Yes","LEAN","","",NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2025/10/21","FPICO1T08:08","2003/08/12",1,1,1,NA,"PICO","D","X",12.5,5,NA,NA," poleq1_all","","Yes","","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2025/10/21","FPICO1T08:08","2003/08/12",1,1,2,NA,"ABLA","L","X",6.3,5,NA,NA," poleq1_all","","Yes","","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2025/10/21","FPICO1T08:08","2003/08/12",1,1,3,NA,"PICO","D","X",12.2,7,NA,NA," poleq1_all","","Yes","","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2025/10/21","FPICO1T08:08","2003/08/12",1,1,5,NA,"PICO","L","X",10.9,7,NA,NA," poleq1_all","","Yes","","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2025/10/21","FPICO1T08:08","2003/08/12",1,2,20,NA,"PICO","L","X",11.2,8,NA,NA," poleq2_all","","Yes","","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2025/10/21","FPICO1T08:08","2003/08/12",1,2,23,NA,"PICO","L","X",9,7,NA,NA," poleq2_all","","Yes","","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2025/10/21","FPICO1T08:08","2003/08/12",1,2,24,NA,"ABLA","D","X",7.3,5,NA,NA," poleq2_all","","Yes","","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2025/10/21","FPICO1T08:08","2003/08/12",1,2,25,NA,"PICO","L","X",4.3,4,NA,NA," poleq2_all","","Yes","","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2025/10/21","FPICO1T08:08","2003/08/12",1,2,26,NA,"ABLA","L","X",4.5,4,NA,NA," poleq2_all","","Yes","","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2025/10/21","FPICO1T08:08","2003/08/12",1,2,27,NA,"PICO","L","X",3.4,3,NA,NA," poleq2_all","","Yes","","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2025/10/21","FPICO1T08:08","2003/08/12",1,2,28,NA,"ABLA","L","X",2.7,3,NA,NA," poleq2_all","","Yes","","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2025/10/21","FPICO1T08:08","2003/08/12",1,2,29,NA,"ABLA","L","X",3.6,3,NA,NA," poleq2_all","","Yes","","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2025/10/21","FPICO1T08:08","2003/08/12",1,2,30,NA,"ABLA","L","X",3.4,3,NA,NA," poleq2_all","","Yes","","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2025/10/21","FPICO1T08:08","2003/08/12",1,2,31,NA,"ABLA","L","X",3.5,3,NA,NA," poleq2_all","","Yes","","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2025/10/21","FPICO1T08:08","2003/08/12",1,2,32,NA,"ABLA","L","X",3.3,3,NA,NA," poleq2_all","","Yes","","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2025/10/21","FPICO1T08:08","2003/08/12",1,1,1,NA,"PICO","L","C",25.1,NA,NA,NA," overq1_all","","Yes","SPAR","FORK","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2025/10/21","FPICO1T08:08","2003/08/12",1,1,2,NA,"PICO","L","C",31.5,NA,NA,NA," overq1_all","","Yes","SPAR","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2025/10/21","FPICO1T08:08","2003/08/12",1,1,3,NA,"PICO","L","C",28.8,NA,NA,NA," overq1_all","","Yes","SPAR","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2025/10/21","FPICO1T08:08","2003/08/12",1,1,4,NA,"PICO","L","D",41.3,NA,NA,NA," overq1_all","","Yes","","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2025/10/21","FPICO1T08:08","2003/08/12",1,1,5,NA,"PICO","D","LBS",31.6,NA,NA,NA," overq1_all","","Yes","SNAG","WOND","LEAN",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2025/10/21","FPICO1T08:08","2003/08/12",1,1,6,NA,"PICO","D","CS",18.5,NA,NA,NA," overq1_all","","Yes","SNAG","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2025/10/21","FPICO1T08:08","2003/08/12",1,1,7,NA,"PICO","L","C",40,NA,NA,NA," overq1_all","","Yes","","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2025/10/21","FPICO1T08:08","2003/08/12",1,1,8,NA,"PICO","L","C",31.6,NA,NA,NA," overq1_all","","Yes","SPAR","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2025/10/21","FPICO1T08:08","2003/08/12",1,1,9,NA,"PICO","L","C",28.3,NA,NA,NA," overq1_all","","Yes","FORK","ABGR","WOND",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2025/10/21","FPICO1T08:08","2003/08/12",1,1,10,NA,"PICO","L","C",34,NA,NA,NA," overq1_all","","Yes","DTOP","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2025/10/21","FPICO1T08:08","2003/08/12",1,1,11,NA,"PICO","L","I",15.3,NA,NA,NA," overq1_all","","Yes","SPAR","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2025/10/21","FPICO1T08:08","2003/08/12",1,1,12,NA,"PICO","L","C",26.1,NA,NA,NA," overq1_all","","Yes","","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2025/10/21","FPICO1T08:08","2003/08/12",1,1,14,NA,"PICO","L","C",29.4,NA,NA,NA," overq1_all","","Yes","","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2025/10/21","FPICO1T08:08","2003/08/12",1,1,15,NA,"PICO","L","C",27.9,NA,NA,NA," overq1_all","","Yes","","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2025/10/21","FPICO1T08:08","2003/08/12",1,1,59,NA,"ABLA","L","C",16.1,NA,NA,NA," overq1_all","","Yes","LICH","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2025/10/21","FPICO1T08:08","2003/08/12",1,1,79,NA,"ABLA","L","I",15.9,NA,NA,NA," overq1_all","","Yes","","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2025/10/21","FPICO1T08:08","2003/08/12",1,2,16,NA,"PICO","L","C",22.4,NA,NA,NA," overq2_all","","Yes","","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2025/10/21","FPICO1T08:08","2003/08/12",1,2,17,NA,"PICO","L","D",39.8,NA,NA,NA," overq2_all","","Yes","FORK","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2025/10/21","FPICO1T08:08","2003/08/12",1,2,18,NA,"PICO","L","C",29.3,NA,NA,NA," overq2_all","","Yes","","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2025/10/21","FPICO1T08:08","2003/08/12",1,2,19,NA,"PICO","L","C",18,NA,NA,NA," overq2_all","","Yes","DTOP","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2025/10/21","FPICO1T08:08","2003/08/12",1,2,20,NA,"PICO","L","C",23.9,NA,NA,NA," overq2_all","","Yes","","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2025/10/21","FPICO1T08:08","2003/08/12",1,2,21,NA,"PICO","D","CS",31.9,NA,NA,NA," overq2_all","","Yes","SNAG","LIGT","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2025/10/21","FPICO1T08:08","2003/08/12",1,2,22,NA,"PICO","L","C",24,NA,NA,NA," overq2_all","","Yes","","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2025/10/21","FPICO1T08:08","2003/08/12",1,2,23,NA,"PICO","D","RS",38.2,NA,NA,NA," overq2_all","","Yes","SNAG","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2025/10/21","FPICO1T08:08","2003/08/12",1,2,24,NA,"PICO","L","C",19.7,NA,NA,NA," overq2_all","","Yes","","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2025/10/21","FPICO1T08:08","2003/08/12",1,2,25,NA,"PICO","D","RS",32.1,NA,NA,NA," overq2_all","","Yes","SNAG","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2025/10/21","FPICO1T08:08","2003/08/12",1,2,26,NA,"PICO","L","D",42.4,NA,NA,NA," overq2_all","","Yes","FORK","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2025/10/21","FPICO1T08:08","2003/08/12",1,2,60,NA,"ABLA","L","SC",15.7,NA,NA,NA," overq2_all","","Yes","ABGR","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2025/10/21","FPICO1T08:08","2003/08/12",1,2,80,NA,"ABLA","L","I",15.3,NA,NA,NA," overq2_all","","Yes","","","",NA,NA,0,0,0,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2025/10/21","FPICO1T08:09","1998/07/29",1,1,1,NA,"PICO","L","X",8.4,10,NA,NA," poleq1_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2025/10/21","FPICO1T08:09","1998/07/29",1,1,2,NA,"PICO","L","X",11.4,8,NA,NA," poleq1_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2025/10/21","FPICO1T08:09","1998/07/29",1,1,3,NA,"PICO","L","X",7.3,6,NA,NA," poleq1_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2025/10/21","FPICO1T08:09","1998/07/29",1,1,4,NA,"PICO","L","X",10.9,6,NA,NA," poleq1_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2025/10/21","FPICO1T08:09","1998/07/29",1,1,5,NA,"PICO","D","X",10.3,8,NA,NA," poleq1_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2025/10/21","FPICO1T08:09","1998/07/29",1,1,6,NA,"PICO","L","X",5.1,4,NA,NA," poleq1_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2025/10/21","FPICO1T08:09","1998/07/29",1,1,7,NA,"PICO","L","X",8.8,9,NA,NA," poleq1_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2025/10/21","FPICO1T08:09","1998/07/29",1,1,8,NA,"PICO","L","X",11.5,10,NA,NA," poleq1_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2025/10/21","FPICO1T08:09","1998/07/29",1,1,9,NA,"PICO","L","X",13.5,10,NA,NA," poleq1_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2025/10/21","FPICO1T08:09","1998/07/29",1,1,10,NA,"PICO","L","X",11.1,10,NA,NA," poleq1_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2025/10/21","FPICO1T08:09","1998/07/29",1,1,22,NA,"PICO","D","X",5.3,4,NA,NA," poleq1_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2025/10/21","FPICO1T08:09","1998/07/29",1,1,23,NA,"PICO","D","X",2.6,3,NA,NA," poleq1_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2025/10/21","FPICO1T08:09","1998/07/29",1,1,24,NA,"PICO","D","X",5.9,3,NA,NA," poleq1_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2025/10/21","FPICO1T08:09","1998/07/29",1,1,25,NA,"PICO","D","X",5.8,3,NA,NA," poleq1_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2025/10/21","FPICO1T08:09","1998/07/29",1,2,11,NA,"PICO","L","X",12.4,10,NA,NA," poleq2_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2025/10/21","FPICO1T08:09","1998/07/29",1,2,12,NA,"ABLA","L","X",14.3,10,NA,NA," poleq2_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2025/10/21","FPICO1T08:09","1998/07/29",1,2,13,NA,"PICO","L","X",11.4,10,NA,NA," poleq2_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2025/10/21","FPICO1T08:09","1998/07/29",1,2,14,NA,"PICO","D","X",6.8,9,NA,NA," poleq2_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2025/10/21","FPICO1T08:09","1998/07/29",1,2,15,NA,"PICO","L","X",12.2,10,NA,NA," poleq2_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2025/10/21","FPICO1T08:09","1998/07/29",1,2,16,NA,"PICO","L","X",14.5,10,NA,NA," poleq2_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2025/10/21","FPICO1T08:09","1998/07/29",1,2,17,NA,"PICO","D","X",8.6,9,NA,NA," poleq2_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2025/10/21","FPICO1T08:09","1998/07/29",1,2,18,NA,"PICO","L","X",9.9,9,NA,NA," poleq2_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2025/10/21","FPICO1T08:09","1998/07/29",1,2,19,NA,"PICO","L","X",13.6,10,NA,NA," poleq2_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2025/10/21","FPICO1T08:09","1998/07/29",1,2,20,NA,"PICO","L","X",10.9,9,NA,NA," poleq2_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2025/10/21","FPICO1T08:09","1998/07/29",1,2,21,NA,"PICO","L","X",2.9,3,NA,NA," poleq2_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2025/10/21","FPICO1T08:09","1998/07/29",1,1,48,NA,"PICO","L","I",20.6,NA,NA,NA," overq1_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2025/10/21","FPICO1T08:09","1998/07/29",1,1,49,NA,"PICO","L","I",15.1,NA,NA,NA," overq1_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2025/10/21","FPICO1T08:09","1998/07/29",1,1,50,NA,"PICO","L","I",21.5,NA,NA,NA," overq1_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2025/10/21","FPICO1T08:09","1998/07/29",1,1,51,NA,"PICO","L","I",20.7,NA,NA,NA," overq1_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2025/10/21","FPICO1T08:09","1998/07/29",1,1,52,NA,"PICO","L","I",23.5,NA,NA,NA," overq1_all","","Yes","CROK",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2025/10/21","FPICO1T08:09","1998/07/29",1,1,53,NA,"PICO","L","I",24,NA,NA,NA," overq1_all","","Yes","TWIN",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2025/10/21","FPICO1T08:09","1998/07/29",1,1,54,NA,"PICO","L","I",15.5,NA,NA,NA," overq1_all","","Yes","TWIN",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2025/10/21","FPICO1T08:09","1998/07/29",1,1,55,NA,"PICO","L","I",22.7,NA,NA,NA," overq1_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2025/10/21","FPICO1T08:09","1998/07/29",1,1,56,NA,"ABLA","L","I",27,NA,NA,NA," overq1_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2025/10/21","FPICO1T08:09","1998/07/29",1,1,57,NA,"PICO","L","C",33.5,NA,NA,NA," overq1_all","","Yes","CROK",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2025/10/21","FPICO1T08:09","1998/07/29",1,1,58,NA,"PICO","L","C",20.6,NA,NA,NA," overq1_all","","Yes","CROK",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2025/10/21","FPICO1T08:09","1998/07/29",1,1,59,NA,"PICO","L","C",25.5,NA,NA,NA," overq1_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2025/10/21","FPICO1T08:09","1998/07/29",1,1,60,NA,"PICO","L","C",22.5,NA,NA,NA," overq1_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2025/10/21","FPICO1T08:09","1998/07/29",1,1,61,NA,"PICO","L","C",23.3,NA,NA,NA," overq1_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2025/10/21","FPICO1T08:09","1998/07/29",1,1,62,NA,"PICO","L","I",19.6,NA,NA,NA," overq1_all","","Yes","FORK",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2025/10/21","FPICO1T08:09","1998/07/29",1,1,63,NA,"PICO","L","D",31.7,NA,NA,NA," overq1_all","","Yes","",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2025/10/21","FPICO1T08:09","1998/07/29",1,1,64,NA,"PICO","L","I",25.2,NA,NA,NA," overq1_all","","Yes","TWIN",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2025/10/21","FPICO1T08:09","1998/07/29",1,1,65,NA,"PICO","L","C",27.6,NA,NA,NA," overq1_all","","Yes","TWIN",NA,NA,NA,NA,NA,NA,NA,"2025/10/21","True",0.1,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
