Report Date,MacroPlot Name,Sample Event Date,Visited,Plot Area,Snag Plot Area,Break Pnt. Dia.,Collected By,Entered/Verif. By,UV1 Description,UV2 Description,UV3 Description,Comment,SampleData_CreatedBy,SampleData_CreatedDate,SampleData_ModifiedBy,SampleData_ModifiedDate
2025/10/21,FPICO1T08:25,2000/09/22,True,0.1,0.1,15,,,,,,,,,,

Report Date,MacroPlot Name,Sample Event Date,Subplot Frac.,Quarter,Tag Num.,UV1,Species,Status,Crown Class,DBH,Height,UV2,Live Crown Base Ht.,UV3,Comment,Is Verified,Damage 1,Damage 2,Damage 3,Damage 4,Damage 5,Char Ht.,Scorch Ht.,Crown Scorch %
2025/10/21,FPICO1T08:25,2000/09/22,1,1,61,,PICO,D,RS,29.7,,,, overq1_all,FMH TREEOVER 1067,Yes,MISL,,,,,,,
2025/10/21,FPICO1T08:25,2000/09/22,1,1,62,,ABLA,L,C,18.2,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:25,2000/09/22,1,1,63,,PICO,D,RS,17.3,,,, overq1_all,FMH TREEOVER 1067,Yes,WOND,,,,,,,
2025/10/21,FPICO1T08:25,2000/09/22,1,1,64,,PIEN,L,D,38.9,,,, overq1_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:25,2000/09/22,1,1,65,,ABLA,L,I,15.4,,,, overq1_all,FMH TREEOVER 1067,Yes,EPIC,,,,,,,
2025/10/21,FPICO1T08:25,2000/09/22,1,1,66,,PICO,L,C,28.7,,,, overq1_all,FMH TREEOVER 1067,Yes,WOND,,,,,,,
2025/10/21,FPICO1T08:25,2000/09/22,1,1,67,,PICO,L,I,20,,,, overq1_all,FMH TREEOVER 1067,Yes,WOND,,,,,,,
2025/10/21,FPICO1T08:25,2000/09/22,1,1,68,,PICO,L,D,38.6,,,, overq1_all,FMH TREEOVER 1067,Yes,SPAR,MISL,ABGR,,,,,
2025/10/21,FPICO1T08:25,2000/09/22,1,1,69,,PICO,L,C,21.7,,,, overq1_all,FMH TREEOVER 1067,Yes,WOND,,,,,,,
2025/10/21,FPICO1T08:25,2000/09/22,1,1,70,,PIEN,L,I,21.4,,,, overq1_all,FMH TREEOVER 1067,Yes,WOND,,,,,,,
2025/10/21,FPICO1T08:25,2000/09/22,1,2,71,,PIEN,L,D,20.7,,,, overq2_all,FMH TREEOVER 1067,Yes,LICH,,,,,,,
2025/10/21,FPICO1T08:25,2000/09/22,1,2,72,,PIEN,L,I,15.3,,,, overq2_all,FMH TREEOVER 1067,Yes,LICH,,,,,,,
2025/10/21,FPICO1T08:25,2000/09/22,1,2,73,,PICO,L,C,21.1,,,, overq2_all,FMH TREEOVER 1067,Yes,WOND,MISL,,,,,,
2025/10/21,FPICO1T08:25,2000/09/22,1,2,74,,PICO,D,LBS,24.5,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:25,2000/09/22,1,2,75,,PIEN,L,C,22.6,,,, overq2_all,FMH TREEOVER 1067,Yes,LICH,,,,,,,
2025/10/21,FPICO1T08:25,2000/09/22,1,2,76,,PICO,L,C,27,,,, overq2_all,FMH TREEOVER 1067,Yes,FORK,MISL,,,,,,
2025/10/21,FPICO1T08:25,2000/09/22,1,2,77,,ABLA,L,C,18.4,,,, overq2_all,FMH TREEOVER 1067,Yes,LICH,WOND,,,,,,
2025/10/21,FPICO1T08:25,2000/09/22,1,2,78,,PIEN,L,I,15.5,,,, overq2_all,FMH TREEOVER 1067,Yes,LICH,,,,,,,
2025/10/21,FPICO1T08:25,2000/09/22,1,2,79,,PICO,D,RS,26.2,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:25,2000/09/22,1,2,80,,ABLA,L,I,18.2,,,, overq2_all,FMH TREEOVER 1067,Yes,WOND,LICH,,,,,,
2025/10/21,FPICO1T08:25,2000/09/22,1,2,81,,PICO,L,D,27,,,, overq2_all,FMH TREEOVER 1067,Yes,WOND,FORK,MISL,SPAR,,,,
2025/10/21,FPICO1T08:25,2000/09/22,1,2,82,,PICO,L,D,29.7,,,, overq2_all,FMH TREEOVER 1067,Yes,WOND,MISL,,,,,,
2025/10/21,FPICO1T08:25,2000/09/22,1,2,83,,PIEN,L,I,15.4,,,, overq2_all,FMH TREEOVER 1067,Yes,WOND,LICH,,,,,,
2025/10/21,FPICO1T08:25,2000/09/22,1,2,84,,PICO,L,D,33.8,,,, overq2_all,FMH TREEOVER 1067,Yes,MISL,WOND,LEAN,,,,,
2025/10/21,FPICO1T08:25,2000/09/22,1,2,85,,PIEN,L,C,23.4,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:25,2000/09/22,1,2,86,,PICO,D,RS,27.3,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:25,2000/09/22,1,2,87,,PIEN,D,RS,16.3,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:25,2000/09/22,1,2,88,,PICO,D,RS,26.7,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:25,2000/09/22,1,2,89,,PICO,L,C,18.7,,,, overq2_all,FMH TREEOVER 1067,Yes,MISL,WOND,LEAN,FORK,ABGR,,,
2025/10/21,FPICO1T08:25,2000/09/22,1,2,90,,PICO,D,RS,20.4,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
2025/10/21,FPICO1T08:25,2000/09/22,1,2,91,,PICO,L,C,19.1,,,, overq2_all,FMH TREEOVER 1067,Yes,WOND,MISL,,,,,,
2025/10/21,FPICO1T08:25,2000/09/22,1,2,92,,PIEN,L,I,19.8,,,, overq2_all,FMH TREEOVER 1067,Yes,LICH,,,,,,,
2025/10/21,FPICO1T08:25,2000/09/22,1,2,93,,PICO,L,C,28.5,,,, overq2_all,FMH TREEOVER 1067,Yes,SPAR,WOND,LEAN,,,,,
2025/10/21,FPICO1T08:25,2000/09/22,1,2,94,,PICO,L,D,30.4,,,, overq2_all,FMH TREEOVER 1067,Yes,MISL,CROK,WOND,,,,,
2025/10/21,FPICO1T08:25,2000/09/22,1,2,95,,PICO,D,LBS,22.7,,,, overq2_all,FMH TREEOVER 1067,Yes,,,,,,,,
